/user/hm74/NYCOpenData/jr24-e7cr.tsv.gz 42368241
/user/hm74/NYCOpenData/w2pb-icbu.tsv.gz 45376959
/user/hm74/NYCOpenData/5uac-w243.tsv.gz 47307327
/user/hm74/NYCOpenData/kyad-zm4j.tsv.gz 49597554
/user/hm74/NYCOpenData/as69-ew8f.tsv.gz 50990814
/user/hm74/NYCOpenData/emrz-5p35.tsv.gz 51242190
/user/hm74/NYCOpenData/ptev-4hud.tsv.gz 51348171
/user/hm74/NYCOpenData/ye3c-m4ga.tsv.gz 56089752
/user/hm74/NYCOpenData/b4mf-rg6h.tsv.gz 62623062
/user/hm74/NYCOpenData/a9md-ynri.tsv.gz 62776047
/user/hm74/NYCOpenData/fudw-fgrp.tsv.gz 64228449
/user/hm74/NYCOpenData/dm9a-ab7w.tsv.gz 66233553
/user/hm74/NYCOpenData/a8wp-rerh.tsv.gz 68508279
/user/hm74/NYCOpenData/xzj8-i3jk.tsv.gz 68951490
/user/hm74/NYCOpenData/29bw-z7pj.tsv.gz 76143996
/user/hm74/NYCOpenData/bjuu-44hx.tsv.gz 90603735
/user/hm74/NYCOpenData/pjgc-h7uv.tsv.gz 94315506
/user/hm74/NYCOpenData/mdbu-nrqn.tsv.gz 96836085
/user/hm74/NYCOpenData/dpm2-m9mq.tsv.gz 100943727
/user/hm74/NYCOpenData/jgtb-hmpg.tsv.gz 101112699
/user/hm74/NYCOpenData/y7az-s7wc.tsv.gz 101966607
/user/hm74/NYCOpenData/43nn-pn8j.tsv.gz 106346232
/user/hm74/NYCOpenData/uwyv-629c.tsv.gz 121467663
/user/hm74/NYCOpenData/2xab-argn.tsv.gz 127586901
/user/hm74/NYCOpenData/cspg-yi7g.tsv.gz 137312652
/user/hm74/NYCOpenData/dg92-zbpx.tsv.gz 144065049
/user/hm74/NYCOpenData/uvpi-gqnh.tsv.gz 150873825
/user/hm74/NYCOpenData/eabe-havv.tsv.gz 162134064
/user/hm74/NYCOpenData/2k3g-r445.tsv.gz 163959291
/user/hm74/NYCOpenData/ghpb-fpea.tsv.gz 170767743
/user/hm74/NYCOpenData/q5mz-t52e.tsv.gz 177403989
/user/hm74/NYCOpenData/h9gi-nx95.tsv.gz 190003611
/user/hm74/NYCOpenData/a2nx-4u46.tsv.gz 190331382
/user/hm74/NYCOpenData/pvqr-7yc4.tsv.gz 236764632
/user/hm74/NYCOpenData/k397-673e.tsv.gz 237832566
/user/hm74/NYCOpenData/gsgx-6efw.tsv.gz 238158927
/user/hm74/NYCOpenData/8y4t-faws.tsv.gz 253562106
/user/hm74/NYCOpenData/bkfu-528j.tsv.gz 253629834
/user/hm74/NYCOpenData/8sdw-8vja.tsv.gz 255804912
/user/hm74/NYCOpenData/scjx-j6np.tsv.gz 261499536
/user/hm74/NYCOpenData/ub9z-gccp.tsv.gz 275439444
/user/hm74/NYCOpenData/4pt5-3vv4.tsv.gz 288653388
/user/hm74/NYCOpenData/sqcr-6mww.tsv.gz 298961583
/user/hm74/NYCOpenData/tm6d-hbzd.tsv.gz 303062298
/user/hm74/NYCOpenData/mu46-p9is.tsv.gz 305033601
/user/hm74/NYCOpenData/r4c5-ndkx.tsv.gz 339075321
/user/hm74/NYCOpenData/bdjm-n7q4.tsv.gz 352487541
/user/hm74/NYCOpenData/9fnm-j6if.tsv.gz 386107581
/user/hm74/NYCOpenData/3h2n-5cm9.tsv.gz 396712269
/user/hm74/NYCOpenData/p937-wjvj.tsv.gz 412020276
/user/hm74/NYCOpenData/sv2w-rv3k.tsv.gz 413484462
/user/hm74/NYCOpenData/w7fs-fd9i.tsv.gz 458479986
/user/hm74/NYCOpenData/8h9b-rp9u.tsv.gz 462034308
/user/hm74/NYCOpenData/sxmw-f24h.tsv.gz 480387267
/user/hm74/NYCOpenData/hy4q-igkk.tsv.gz 481956033
/user/hm74/NYCOpenData/3rfa-3xsf.tsv.gz 492137103
/user/hm74/NYCOpenData/aiww-p3af.tsv.gz 511938993
/user/hm74/NYCOpenData/uzcy-9puk.tsv.gz 515062299
/user/hm74/NYCOpenData/8m42-w767.tsv.gz 577342299
/user/hm74/NYCOpenData/5gj9-2kzx.tsv.gz 589942668
/user/hm74/NYCOpenData/6bgk-3dad.tsv.gz 635059539
/user/hm74/NYCOpenData/kevu-8hby.tsv.gz 671062821
/user/hm74/NYCOpenData/ic3t-wcy2.tsv.gz 754671054
/user/hm74/NYCOpenData/bty7-2jhb.tsv.gz 795341763
/user/hm74/NYCOpenData/kwte-dppd.tsv.gz 856246977
/user/hm74/NYCOpenData/rhe8-mgbb.tsv.gz 1027162857
/user/hm74/NYCOpenData/76xm-jjuj.tsv.gz 1083355044
/user/hm74/NYCOpenData/wvxf-dwi5.tsv.gz 1126214130
/user/hm74/NYCOpenData/qgea-i56i.tsv.gz 1159749672
/user/hm74/NYCOpenData/jt7v-77mi.tsv.gz 1162865415
/user/hm74/NYCOpenData/m8p6-tp4b.tsv.gz 1190116014
/user/hm74/NYCOpenData/faiq-9dfq.tsv.gz 1197568740
/user/hm74/NYCOpenData/kiv2-tbus.tsv.gz 1209400581
/user/hm74/NYCOpenData/yjxr-fw8i.tsv.gz 1238907111
/user/hm74/NYCOpenData/ipu4-2q9a.tsv.gz 1241516898
/user/hm74/NYCOpenData/paab-n3s5.tsv.gz 1269505395
/user/hm74/NYCOpenData/a5td-mswe.tsv.gz 1367736327
/user/hm74/NYCOpenData/k7b3-4y4m.tsv.gz 1498241352
/user/hm74/NYCOpenData/pvkv-25ck.tsv.gz 1548826056
/user/hm74/NYCOpenData/hvrh-b6nb.tsv.gz 1613293236
/user/hm74/NYCOpenData/ydkf-mpxb.tsv.gz 1628907528
/user/hm74/NYCOpenData/c284-tqph.tsv.gz 1930957920
/user/hm74/NYCOpenData/tqtj-sjs8.tsv.gz 1945616931
/user/hm74/NYCOpenData/2bnn-yakx.tsv.gz 1981663464
/user/hm74/NYCOpenData/vwpc-kje2.tsv.gz 2097109257
/user/hm74/NYCOpenData/quxm-hmyr.tsv.gz 2162117304
/user/hm74/NYCOpenData/2np7-5jsg.tsv.gz 2272438524
/user/hm74/NYCOpenData/td5q-ry6d.tsv.gz 2310103974
/user/hm74/NYCOpenData/yini-w76t.tsv.gz 2379935913
/user/hm74/NYCOpenData/2upf-qytp.tsv.gz 2448551808
/user/hm74/NYCOpenData/c4dx-tk4d.tsv.gz 2604249963
/user/hm74/NYCOpenData/gi8d-wdg5.tsv.gz 2785999557
/user/hm74/NYCOpenData/jz4z-kudi.tsv.gz 3088534605
/user/hm74/NYCOpenData/pbk5-6r7z.tsv.gz 3321744390
/user/hm74/NYCOpenData/xjtr-h2x2.tsv.gz 3510262317
/user/hm74/NYCOpenData/nc67-uf89.tsv.gz 3963084168
/user/hm74/NYCOpenData/avz8-mqzz.tsv.gz 4987389798
/user/hm74/NYCOpenData/t29m-gskq.tsv.gz 5099609853
